Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
181.08000016212463,181.0789999961853,0.0,7,232,4,7.0,-37.0
161.05999994277954,161.0590000152588,0.0,6,232,4,7.7,-35.0
161.06900000572205,161.06900000572205,0.0,6,231,3,7.3,-34.7
161.11800003051758,161.11800003051758,0.0,6,231,4,7.3,-34.0
161.0659999847412,161.0659999847412,0.0,6,233,5,8.0,-36.3
141.08599996566772,141.0829999446869,0.0,6,233,12,8.3,-37.7
161.08400011062622,161.08400011062622,0.0,6,232,1,7.7,-33.3
141.09999990463257,141.09899997711182,0.0,6,231,18,9.0,-37.3
161.08200001716614,161.08200001716614,0.0,6,232,10,7.7,-37.0
161.10199999809265,161.10199999809265,0.0,6,232,7,7.7,-36.0
141.125,141.125,0.0,6,233,4,8.0,-38.0
161.07599997520447,161.07500004768372,0.0,6,234,5,8.3,-38.7
141.1309998035431,141.1309998035431,0.0,6,228,13,8.0,-35.7
161.13299989700317,161.13299989700317,0.0,6,229,4,7.3,-34.0
161.16300010681152,161.16300010681152,0.0,6,233,3,8.0,-36.3
161.13499999046326,161.13399982452393,0.0,7,230,6,7.3,-36.0
161.08599996566772,161.0849997997284,0.0,6,227,9,7.0,-32.3
161.13199996948242,161.13199996948242,0.0,6,229,0,7.0,-34.3
181.1010000705719,181.10000014305115,0.0,7,233,3,7.0,-37.3
161.12400007247925,161.1230001449585,0.0,9,232,9,14.3,-39.7
161.11100006103516,161.1100001335144,0.0,7,232,6,7.7,-37.3
181.10199999809265,181.1010000705719,0.0,7,229,5,7.0,-34.0
161.1489999294281,161.14800000190735,0.0,7,229,4,6.7,-32.7
181.1670000553131,181.16600012779236,0.0,9,231,9,14.3,-40.7
161.1579999923706,161.15400004386902,0.0,8,231,10,14.3,-39.3
141.13000011444092,141.12900018692017,0.0,8,87,17,31.3,-66.3
161.18200016021729,161.18100023269653,0.0,9,234,11,15.3,-42.3
161.13300013542175,161.13199996948242,0.0,7,233,6,7.7,-38.3
161.13299989700317,161.13199996948242,0.0,9,229,14,15.0,-40.3
161.10600018501282,161.10600018501282,0.0,6,229,2,7.3,-32.3
161.1489999294281,161.1470000743866,0.0009999275207519531,6,232,5,7.7,-34.3
161.14800000190735,161.14599990844727,0.0,6,228,14,8.0,-34.7
161.1119999885559,161.11100006103516,0.0,6,233,7,8.0,-36.7
161.13100004196167,161.12999987602234,0.0,8,230,9,13.0,-36.7
161.15400004386902,161.15300011634827,0.0,7,230,9,7.7,-35.0
161.15000009536743,161.1489999294281,0.0,7,232,5,7.3,-37.0
161.11999988555908,161.11899995803833,0.0,7,228,4,6.7,-31.3
161.1309998035431,161.1309998035431,0.0,7,230,18,9.7,-38.3
161.114000082016,161.11299991607666,0.0,6,231,12,7.7,-39.0
161.13499999046326,161.13499999046326,0.0,6,234,3,8.3,-36.3
161.1190001964569,161.1190001964569,0.0,6,226,8,6.3,-31.7
161.14599990844727,161.1449999809265,0.0,8,232,10,15.0,-39.3
181.14999985694885,181.1470000743866,0.0,9,233,8,14.7,-40.0
161.12199997901917,161.12199997901917,0.0,6,234,4,8.3,-36.7
161.14800000190735,161.14800000190735,0.0,6,230,13,8.0,-36.0
181.12900018692017,181.12800002098083,0.0,7,230,5,7.0,-36.0
161.1380000114441,161.135999917984,0.0,6,225,3,6.3,-27.7
161.1159999370575,161.11500000953674,0.0,6,230,4,7.3,-33.7
181.13899993896484,181.1380000114441,0.0,8,231,9,14.3,-39.3
181.135999917984,181.135999917984,0.0,8,232,8,14.3,-39.0
161.114000082016,161.114000082016,0.0,6,233,10,8.0,-37.0
161.125,161.12400007247925,0.0,7,235,4,8.0,-41.3
161.1289999485016,161.12800002098083,0.0,7,228,8,7.7,-33.3
161.1309998035431,161.1309998035431,0.0,7,233,11,8.3,-40.3
161.14100003242493,161.14100003242493,0.0,6,225,10,6.3,-29.7
141.16100001335144,141.1599998474121,0.0,6,232,8,7.7,-36.3
161.15900015830994,161.15900015830994,0.0,6,233,11,8.0,-37.3
161.1340000629425,161.13299989700317,0.0,6,232,9,7.7,-36.7
161.13100004196167,161.13000011444092,0.0,7,232,11,8.3,-39.3
161.13499999046326,161.13499999046326,0.0,6,230,5,7.3,-34.3
161.14900016784668,161.1449999809265,0.0,9,134,7,24.0,-39.7
161.1449999809265,161.14400005340576,0.0,7,230,4,6.7,-34.0
161.1379997730255,161.13699984550476,0.0,8,233,8,14.3,-38.7
141.18299984931946,141.18299984931946,0.0,6,232,18,9.3,-39.0
161.18499994277954,161.18499994277954,0.0,7,234,10,8.7,-41.7
181.1529998779297,181.1529998779297,0.0,7,233,7,7.7,-39.0
141.12000012397766,141.12000012397766,0.0,6,233,14,8.7,-39.3
161.17700004577637,161.17499995231628,0.0,7,232,8,8.0,-39.0
161.14699983596802,161.14699983596802,0.0,8,233,7,14.3,-40.3
161.15400004386902,161.1529998779297,0.0,6,225,8,6.3,-29.7
141.13399982452393,141.13399982452393,0.0,6,232,11,7.7,-37.7
161.17500019073486,161.17400002479553,0.0,7,230,10,8.0,-38.0
161.07699990272522,161.07599997520447,0.0,6,231,9,7.3,-35.3
161.09299993515015,161.0920000076294,0.0,7,234,4,7.3,-39.3
161.1579999923706,161.1579999923706,0.0,7,231,8,8.0,-37.7
161.125,161.12400007247925,0.0,6,229,9,7.3,-33.0
161.1819999217987,161.1819999217987,0.0,7,233,9,8.0,-40.7
161.22000002861023,161.22000002861023,0.0,9,86,17,31.3,-67.7
181.18300008773804,181.17500019073486,0.0,10,232,9,19.7,-41.3
161.16400003433228,161.16300010681152,0.0,6,223,11,5.3,-28.0
161.17799997329712,161.17599987983704,0.0,6,231,5,7.3,-35.0
121.125,121.125,0.0,6,82,49,37.0,-72.3
161.6619999408722,161.6619999408722,0.0,7,232,10,8.3,-38.7
185.47699999809265,185.47699999809265,0.0,7,225,0,6.0,-30.0
143.5,143.49899983406067,0.0,7,87,21,31.7,-67.0
201.2220001220703,201.22099995613098,0.0,11,226,7,20.0,-36.3
141.19599986076355,141.1949999332428,0.0,10,78,38,40.3,-75.3
181.1449999809265,181.1449999809265,0.0,8,233,9,15.0,-41.0
181.1399998664856,181.13899993896484,0.0,6,233,6,8.0,-37.3
161.14100003242493,161.14100003242493,0.0,7,232,9,8.0,-39.0
161.12800002098083,161.12800002098083,0.0,6,233,9,8.0,-37.7
161.25,161.24900007247925,0.0,12,241,36,31.0,-62.7
161.1470000743866,161.14600014686584,0.0,6,231,2,7.3,-35.0
161.14000010490417,161.13900017738342,0.0,6,232,6,7.7,-37.3
181.45099997520447,181.44999980926514,0.0,16,227,36,29.0,-56.3
141.17000007629395,141.17000007629395,0.0,9,78,40,35.3,-74.7
181.14800000190735,181.1470000743866,0.0,7,224,2,6.0,-29.0
